MA5,MA10,EMA12,EMA26,Return,Volatility,RSI,MACD,MACD_signal,BB_upper,BB_lower,Momentum
216.62438049316407,215.55164489746093,215.82503999248772,213.9378664123555,0.0032971649582480556,0.014654712245136791,64.22754435591568,1.8871735801322131,1.4615482037460514,221.78405861580237,209.3192311791195,6.20037841796875
218.0927276611328,216.09332885742188,216.8769156006146,214.58411567405602,0.008631962834790619,0.01463654648737743,64.04963586765263,2.2927999265585868,1.6277985483085584,223.75721687293705,208.4294408419067,7.34173583984375
220.05247497558594,216.7220718383789,217.61963940995514,215.1115604657058,-0.004300734245626048,0.010484616041393256,60.37793804921408,2.5080789442493483,1.8038546274967167,225.13450723366526,208.30963644309253,9.798736572265625
221.90774536132812,218.06371002197267,218.66031303062908,215.79840916782655,0.012085438628392176,0.010134496427079427,64.14842644016116,2.861903862802535,2.0154644745578807,226.67435881113164,209.4530612328137,9.276351928710938
222.78605041503906,219.08517761230468,219.54683629259358,216.43724658009114,0.00017245563840506684,0.0065359213844824356,63.494636309906745,3.1095897125024408,2.234289522146793,228.07799284984773,210.09236237476162,4.3915252685546875
223.95648803710938,220.29043426513672,220.63330089391332,217.19069914461562,0.00974117960938603,0.006987994701978821,65.26813358957543,3.442601749297694,2.475951967576973,229.80130782744115,210.7795607028323,5.8521881103515625
224.6877655029297,221.39024658203124,221.50796518322113,217.8668413394155,-0.0012807858952350593,0.007197354746722321,68.71460409500169,3.6411238438056444,2.7089863428227074,230.89043272497767,211.8900604390848,3.6563873291015625
225.7401885986328,222.89633178710938,222.3477760534708,218.54090759870647,0.002863737278618217,0.00590756228515588,81.58878307579678,3.8068684547643272,2.9285627652110313,230.2457573457113,215.54690622850745,5.262115478515625
226.2741455078125,224.0909454345703,223.0717801206652,219.1714924054863,0.00038360973941165,0.004378386349768363,78.97015646486045,3.900287715178905,3.122907755204606,229.4193538512522,218.7625370178884,2.6697845458984375
227.23564453125,225.01084747314454,224.01923077142226,219.91658254956778,0.009585423527294523,0.005149750374685217,80.57214322591474,4.10264822185448,3.3188558485345814,230.40014014876724,219.62155479752184,4.8074951171875
227.3343017578125,225.64539489746093,224.49352485797027,220.44884623730235,-0.009283536505203305,0.0068378319478179395,73.2263246238351,4.0446786206679235,3.46402040296125,230.2448652831003,221.04592451182157,0.4932861328125
226.6185089111328,225.65313720703125,224.22369865536186,220.6185357412811,-0.01920936433331011,0.01125126974838938,70.58824211704528,3.6051629140807506,3.49224890518515,230.23049699999808,221.07577741406442,-3.5789642333984375
224.05517578125,224.8976821899414,222.6739096607569,220.13939014492175,-0.03856333695176961,0.018591344770856763,48.48951927543522,2.534519515835143,3.3007030273151488,233.28193048186137,216.51343389802145,-12.816665649414062
220.30979614257814,223.2919708251953,220.46667806631353,219.26439119321458,-0.02719198685471602,0.018303286587895016,32.04755413922102,1.2022868730989558,2.8810197964719104,236.73665391888022,209.8472877315104,-18.726898193359375
216.3438720703125,221.78975830078124,218.76420282368957,218.53373917810669,0.005153845567890558,0.01673857283049111,32.7657371093627,0.230463645582887,2.350908566294106,237.78745767458966,205.79205892697283,-19.829620361328125
210.70646057128906,219.02038116455077,215.71049236448613,217.0805055233482,-0.050073899987590376,0.02094924281572126,21.40700998986206,-1.370013158862065,1.6067242212628718,240.09344824092486,197.94731408817668,-28.187057495117188
205.97250061035157,216.29550476074218,213.15039426784642,215.7463832428282,0.0007780701880217844,0.024215771825806618,22.20909127697236,-2.595988974981765,0.7661815820139445,240.05051891593254,192.5404906055518,-23.6697998046875
205.01099548339843,214.53308563232423,212.56457123520298,215.27202482155678,0.051603442585228754,0.03827212974897447,34.4344726222636,-2.7074535863538074,0.07145454834039411,237.36662665748756,191.6995446071609,-4.807525634765625
203.87152099609375,212.09065856933594,211.036103639072,214.33554386146753,-0.03206712094553488,0.03906626032584513,30.18475057202143,-3.299440222395532,-0.6027244058067911,234.18495730723254,189.99635983143935,-5.6973724365234375
204.20814208984376,210.27600708007813,211.04342530352363,214.09466612787793,0.04172226289049852,0.04447286281015118,37.328251633323504,-3.051240824354295,-1.0924276895162919,228.80737098122313,191.74464317893313,1.68310546875
205.35922546386718,208.03284301757813,210.06297551974836,213.39657987462655,-0.03038222713265637,0.03922769211504284,33.93625503601611,-3.33360435487819,-1.5406630225886717,222.495988070546,193.56969796461027,5.7554168701171875
205.78870849609376,205.88060455322267,208.70209773170413,212.49440876520688,-0.016872151984234085,0.04062169505742669,31.65653465374517,-3.792311033502756,-1.9909926247714886,216.51600035210325,195.2452087543421,2.1474151611328125
201.3681640625,203.18957977294923,205.40020921724124,210.623698663169,-0.06946445261327938,0.0403409845793853,26.323021173674448,-5.223489445927754,-2.6374919890027417,217.50631050908265,188.8728490368158,-22.10272216796875
200.32927551269532,202.10039825439452,204.17480612402383,209.6467646222919,0.05445031187074445,0.05160962449829615,32.73810598776828,-5.471958498268066,-3.204385290855807,216.33710586990688,187.86369063888216,-5.1944427490234375
195.8797119140625,200.04392700195314,201.81497079184228,208.10521735136982,-0.043554631981529535,0.046516647427934335,30.58878458086535,-6.290246559527532,-3.821557544590152,215.4841725643422,184.60368143956407,-22.247817993164062
189.24985961914064,197.3045425415039,197.15439685992425,205.3952931204813,-0.09169145479456753,0.05655196403750194,27.036130031883232,-8.240896260557065,-4.705425287783535,221.096509116624,173.51257596638382,-33.149261474609375
186.21641235351564,196.0025604248047,195.44603327675682,203.9623109315076,0.08470550536544685,0.07811852182577135,38.03834041459756,-8.51627765475078,-5.467595761176984,220.7701542714112,171.2349665781982,-15.167236328125
181.52115173339843,191.4446578979492,190.5718003552726,200.98462266155218,-0.11978774663279468,0.08959317673289392,33.362201369076374,-10.412822306279594,-6.456641070197506,221.51037612808855,161.37893966780987,-23.476303100585938
177.27086181640624,188.8000686645508,188.3582371508256,199.14751279968664,0.07584180099038362,0.09459769255976098,38.567054468757355,-10.789275648861036,-7.323167985930212,219.14431895360454,158.45581837549705,-21.251449584960938
173.66864318847655,184.77417755126953,185.66078271611326,197.0495328386132,-0.030416310025028648,0.09392160875357676,39.97790804782924,-11.388750122499943,-8.136284413244159,212.5527731847513,156.99558191778777,-18.011093139648438
173.7344207763672,181.4921401977539,183.5360666326848,195.18291027085132,0.006002319035177006,0.08394023154295528,40.34846907295588,-11.64684363816653,-8.838396258228634,206.43352027185793,156.5507601236499,0.328887939453125
169.54795532226564,177.88218383789064,180.70247273516839,192.95585812477552,-0.03917612367556744,0.07121135896593987,33.914990145269726,-12.253385389607132,-9.521394084504333,200.47408489056284,155.29028278521844,-20.932327270507812
169.84264221191407,175.68189697265626,178.32316211981194,190.90260594778115,0.0007221965420693977,0.045317723998351066,35.71476871957796,-12.579443827969214,-10.13300403319731,198.50790851762673,152.8558854276858,1.4734344482421875
170.21241149902343,173.74163665771485,178.27844271090456,189.9492637266058,0.07743747350278674,0.04596351242325631,37.77871137649087,-11.67082101570125,-10.440567429698099,190.95904524246617,156.52422807296352,1.848846435546875
171.39028930664062,172.5294662475586,178.03778573434712,188.96888658858177,-0.007404904736963758,0.04283762150145778,39.25788954519465,-10.931100854234643,-10.538674114605408,186.40661658703985,158.65231590807733,5.8893890380859375
174.22426147460936,173.97934112548828,179.26581700808939,188.75044973118102,0.05266027351366098,0.04727724239072672,44.41184084741573,-9.484632723091636,-10.327865836302655,190.21716722065696,157.7415150303196,14.16986083984375
177.1251678466797,173.33656158447266,179.32065103133405,188.07428591103277,-0.03439281384981685,0.04588816630614514,47.033600802407214,-8.753634879698723,-10.013019644981869,187.87019701166196,158.80292615728337,14.504531860351562
181.30892028808594,175.57578125,180.3721994791877,187.93216961705872,0.036373434882897016,0.04533678760678393,45.4787031354419,-7.559970137871005,-9.522409743559695,190.4501632489418,160.7013992510582,20.91876220703125
182.61560974121093,176.41401062011718,181.01738928662638,187.6828187733906,-0.008540069300562392,0.03573264390313469,48.186500358831005,-6.665429486764225,-8.9510136922006,192.34766955388005,160.4803516863543,6.533447265625
182.61754455566407,177.00391693115233,180.35684423261415,186.87104304466143,-0.042489351392513974,0.04229262947889943,52.40296126400338,-6.514198812047283,-8.463650716169937,192.44714612296707,161.5606877393376,0.009674072265625
181.47564086914062,177.849951171875,180.34970982468192,186.3850747140239,0.02029507742078196,0.03402464193087491,47.050944643549315,-6.035364889341963,-7.977993550804342,192.96174210668818,162.73816023706183,-5.7095184326171875
181.10147094726562,179.11331939697266,179.9499680900854,185.74554240556319,-0.01419264240730611,0.03082204223589887,59.014607907248894,-5.795574315477779,-7.54150970373903,191.3292046687682,166.8974341251771,-1.870849609375
181.96226196289064,181.63559112548828,181.56684546399654,186.0947371177813,0.07149470152882853,0.04319121054404285,59.166271509916804,-4.5278916537847635,-6.938786093748178,191.25802541338396,172.0131568375926,4.303955078125
183.1254913330078,182.87055053710938,182.9230354046317,186.4123180778068,-0.00040738777908766455,0.04268928742593283,63.470816822905704,-3.489282673175097,-6.248885409633562,193.5496630335519,172.19143804066687,5.8161468505859375
186.66559143066405,184.64156799316407,184.69246794604652,187.0058016960306,0.021232391431191155,0.032551537933382724,64.92840455743861,-2.313333749984082,-5.461775077703666,196.58256997571402,172.70056601061412,17.70050048828125
189.54458923339843,185.51011505126954,186.2329281996896,187.57614672556363,0.0014458717508696317,0.03353961843566445,71.3917371666434,-1.343218525874022,-4.638063767337738,199.05280588053037,171.9674242220087,14.394989013671875
193.35610656738282,187.22878875732422,187.86001235661837,188.26005994735348,0.010803578026925331,0.029556467003574408,72.18967756769602,-0.4000475907351131,-3.7904605320172133,201.77555353318093,172.68202398146752,19.057586669921875
196.33785095214844,189.15005645751953,190.55360937011338,189.52734387305588,0.04349099280179303,0.01794993870148106,70.42886002991314,1.0262654970574943,-2.827115326202272,207.6144351519606,170.68567776307844,14.908721923828125
198.86399536132814,190.99474334716797,192.4704082553303,190.5262667064609,-0.011470074759512672,0.020823838894159875,69.35362197044337,1.9441415488694247,-1.8728639511879326,211.04171835537772,170.9477683389582,12.630722045898438
201.32229309082032,193.9939422607422,194.66201245778552,191.72549402978152,0.018240393751145723,0.020573221763570994,66.59927367323715,2.936518428004007,-0.9109874753495448,213.5191398443763,174.46874467710808,12.291488647460938
204.11986389160157,196.8322265625,196.82067417176202,192.98236955340013,0.009566166142418231,0.019787752864059,75.09617203426312,3.8383046183618887,0.038870943392741886,215.75957960012192,177.9048735248781,13.98785400390625
206.0023651123047,199.67923583984376,198.26695219506666,193.96304449931435,-0.011844329043260826,0.023060053033823885,68.62850314113312,4.303907695752315,0.8918782938646566,213.80683950102727,185.55163217866024,9.412506103515625
204.6510803222656,200.49446563720704,198.3200317026165,194.30740927670888,-0.03689970744208759,0.021491933235107633,61.72899093225067,4.012622425907608,1.516027120273247,213.11839975817577,187.87053151623832,-6.7564239501953125
204.949658203125,201.90682678222657,199.2716716758017,195.06283759164305,0.029674558708763232,0.02641690818601767,73.9791947137831,4.208834084158667,2.054588513050331,212.4992833217364,191.31437024271673,1.492889404296875
204.4203857421875,202.8713394165039,200.00979499746325,195.72999578978812,-0.0021330372688348476,0.024755991364983947,71.68636875921663,4.279799207675126,2.49963065197529,212.1050215696358,193.637657263372,-2.6463623046875
204.13926696777344,204.1295654296875,201.129475725017,196.58612348880845,0.015770347266768958,0.025640826751034046,76.6391526084775,4.543352236208534,2.908374968821939,211.69640796841446,196.56272289096052,-1.4055938720703125
204.685986328125,205.34417572021485,202.3334145557836,197.50234235074856,0.008043691158535315,0.025091473543686973,70.82961718039796,4.831072205035042,3.29291441606456,211.4459145865873,199.2424368538424,2.7335968017578125
205.9674865722656,205.3092834472656,202.7466538879467,198.05916663697784,-0.018834708136654665,0.018315015520611794,65.16673549550757,4.687487250968871,3.5718289830454224,211.41439646539536,199.20417042913587,6.407501220703125
207.5242706298828,206.2369644165039,204.21480126155586,199.11327368730588,0.03546073743115219,0.020227945284423073,67.35071618766702,5.101527574249985,3.8777687012863353,213.5005157069609,198.9734131260469,7.7839202880859375
209.15085144042968,206.7856185913086,205.44365911659895,200.08283691930808,-0.000410922118722179,0.02003320560718907,67.05721349370921,5.360822197290872,4.1743794004872425,214.97924127452484,198.59199590809237,8.132904052734375
208.93760375976564,206.53843536376954,205.56332407146715,200.5375513195995,-0.028184868009717534,0.024841416698236106,58.53103050358773,5.025772751867663,4.344658070763327,214.62471245400206,198.452158273537,-1.0662384033203125
208.8716796875,206.7788330078125,206.03442156257557,201.13665550064187,0.01165725522387051,0.025212287871542602,53.32279983499249,4.897766061933709,4.455279668997403,214.96554354016834,198.59212247545665,-0.329620361328125
210.06592407226563,208.01670532226564,206.79692472812883,201.86658414049595,0.011337227969940855,0.023119941394581314,58.13730095215506,4.930340587632884,4.5502918527244995,214.21773845725653,201.81567218727474,5.971221923828125
210.06592407226563,208.79509735107422,207.64195351094074,202.63866026463745,0.0061562890029323025,0.016559123409605088,55.978345369684504,5.003293246303286,4.640892131440257,214.9915263373388,202.59866836480964,0.0
210.63009338378907,209.89047241210938,208.77753356725032,203.5560353470312,0.012876805591933493,0.01749427774914734,56.68099484475481,5.221498220219104,4.7570133491960265,216.24482242521347,203.53612239900528,2.8208465576171875
212.97982177734374,210.95871276855468,210.19177814013727,204.62374556510414,0.013705028512403183,0.0029470103257576673,62.277153806487085,5.568032575033129,4.919217194363447,218.78871294996068,203.12871258714867,11.748641967773438
215.238427734375,212.0550537109375,211.68819497224356,205.75668941575037,0.008938675761591464,0.003077136540117731,75.25280949676822,5.931505556493192,5.121674866789396,221.53458508943388,202.57552233244112,11.29302978515625
216.10309753417968,213.08451080322266,212.24601745923613,206.4646413951537,-0.020937059282523873,0.014350721577806097,63.214060254395505,5.781376064082423,5.253615106248001,221.32296141185506,204.84606019459025,4.3233489990234375
216.1690185546875,213.11747131347656,212.30343276072983,206.92053587839752,-0.012515784871766189,0.016028803193051708,59.90568039102542,5.382896882332318,5.2794714614648655,221.34441685214838,204.89052577480473,0.3296051025390625
216.17095947265625,213.40052642822266,212.72335517704784,207.5214538479086,0.01135227371649905,0.015744428958479367,59.14401934045029,5.201901329139247,5.263957434999742,221.68213392448592,205.1189189319594,0.00970458984375
215.8626953125,214.42125854492187,213.29342399446114,208.18125745104385,0.006491443117062179,0.014465642175538999,58.88043026567426,5.112166543417288,5.233599256683251,221.13870276369272,207.70381432615102,-1.54132080078125
215.97126159667968,215.60484466552734,214.3961770675789,209.09089163761294,0.018632069452374056,0.016668418122938834,68.30615801444888,5.305285429965949,5.247936491339791,221.94383827871687,209.2658510523378,0.5428314208984375
216.89020690917968,216.49665222167968,215.24426793413525,209.89221579039682,-0.002506341121941369,0.012135090369909403,60.74359520536007,5.352052143738433,5.2687596218195205,222.4479931663105,210.54531127704885,4.5947265625
219.2263641357422,217.69769134521485,216.63745795223102,210.95945929123837,0.01996844144726939,0.009237535407092212,65.21214070160465,5.6779986609926425,5.350607429654145,224.6406231076894,210.7547595827403,11.6807861328125
220.59121704101562,218.38108825683594,217.44049411237458,211.76669882471435,-0.010890815984652802,0.01334176794927906,71.58139711209584,5.6737952876602264,5.415245001255362,225.49720588167492,211.26497063199696,6.8242645263671875
221.8300567626953,218.84637603759765,218.23780287949123,212.57086936352312,0.0034518065208386517,0.013402197676842116,70.23537939392442,5.666933515968111,5.465582704197912,226.43578526006706,211.25696681512824,6.1941986083984375
222.1421875,219.05672454833984,218.81998284514643,213.2709510889103,-0.0026997589620872953,0.01153372989488852,66.80439708385904,5.549031756236133,5.482272514605556,226.8908542556853,211.2225948409944,1.5606536865234375
222.8071716308594,219.84868927001952,219.49901446196884,214.00893162710156,0.005457638646055418,0.011397342161034827,66.71596716055724,5.49008283486728,5.483834578657901,227.60204954319278,212.09532899684626,3.324920654296875
222.5357452392578,220.8810546875,220.02883855916593,214.67070492092736,-0.0013027480882741305,0.006366615129457641,63.07191616597557,5.35813363823857,5.458694390574035,226.91461811088104,214.847491264119,-1.3571319580078125
223.40623168945314,221.99872436523438,220.9797288183928,215.5254397596839,0.014652875574644009,0.006871610785732727,63.45775982470499,5.454289058708895,5.457813324201007,227.31578185818296,216.6816668722858,4.3524322509765625
224.25926818847657,223.04466247558594,221.88872186075542,216.36712448813324,0.0029996882266924985,0.006882146431383435,61.87639105564222,5.521597372622182,5.470570133885243,227.54418800165007,218.5451369495218,4.2651824951171875
225.5368865966797,223.83953704833985,222.89200537406467,217.25919413325414,0.006707626106437603,0.005864259318706157,74.93522589732251,5.6328112408105255,5.503018355270299,229.0612231905045,218.6178509061752,6.388092041015625
226.7776672363281,224.79241943359375,223.89901863232154,218.16129764580825,0.004498605859731386,0.0058899192390436325,84.19371190776522,5.737720986513295,5.549958881518899,230.29619317090686,219.28864569628064,6.2039031982421875
227.75478820800782,225.1452667236328,224.50355052767952,218.87738492775938,-0.007013304095881301,0.0077890295896639586,76.89474484327283,5.626165599920142,5.565200225199148,230.9527747082579,219.3377587390077,4.8856048583984375
228.98200073242188,226.1941162109375,225.7100331951459,219.8750369972743,0.019827248965187616,0.009624440846039141,79.5748104809466,5.834996197871618,5.619159419733642,233.0552747957746,219.33295762610038,6.1360626220703125
230.43410034179686,227.34668426513673,227.00828680214272,220.93234400789288,0.0077599622828044,0.009562393851553656,77.72965613946579,6.0759427942498405,5.7105160946368825,235.32326067828785,219.3701078519856,7.260498046875
231.9210968017578,228.72899169921874,228.36778837059313,222.03698867375786,0.007244821301402471,0.009570346407615763,80.85577201472474,6.330799696835271,5.834572815076561,237.36791813331573,220.09006526512175,7.4349822998046875
233.7686981201172,230.27318267822267,229.9536052588913,223.26947826418552,0.012001740903620162,0.009771367802690157,79.62435279594041,6.684126994705764,6.004483651002402,239.99854986310845,220.54781549333688,9.238006591796875
233.57288208007813,230.66383514404296,229.4760345655162,223.5346573373535,-0.04954927309081969,0.027854630282670316,57.41859968372729,5.941377228162679,5.991862366434458,239.33752411913557,221.99014616895036,-0.9790802001953125
232.83423461914063,230.90811767578126,229.34932933413268,223.91375313173648,0.007948246031661776,0.026136427705335794,58.69203127447168,5.4355762023961915,5.880605133626805,239.1511732995097,222.6650620520528,-3.6932373046875
232.29139099121093,231.3627456665039,229.6701192059548,224.47084278871722,0.012166993761147493,0.026655736357044504,62.76624410329769,5.19927641723757,5.744339390348959,239.10679649680293,223.6186948362049,-2.7142181396484375
232.2041473388672,232.0626220703125,230.55299759509276,225.2810639699494,0.017172745900734032,0.027862485215808544,65.3620184965703,5.271933625143362,5.64985823730784,239.88530762303984,224.23993651758516,-0.43621826171875
231.7000732421875,232.73438568115233,231.4148791437143,226.0865575767037,0.0031706496727035294,0.02717889391725946,66.4812501832022,5.32832156701059,5.58555090324839,240.70749026658967,224.761281095715,-2.5203704833984375
233.6892059326172,233.63104400634765,232.24259915300468,226.87977991947392,0.0027093685340171536,0.006140275624683136,64.13046533597912,5.362819233530757,5.541004569304864,241.15624759348373,226.10584041921157,9.945663452148438
235.30997009277343,234.07210235595704,232.93701026212776,227.6113718782021,-0.00016380342532162917,0.007324197555558559,63.401792031061106,5.32563838392565,5.497931332229021,241.7773424561742,226.36686225573987,8.10382080078125
236.94219970703125,234.6167953491211,233.96141046368743,228.49909333702163,0.011992671592702786,0.007293871544531694,64.6662003718088,5.462317126665795,5.490808491116376,243.07901245713919,226.15457824110302,8.161148071289062
238.18739013671876,235.19576873779297,235.14192898985692,229.47210722937479,0.008510879219122858,0.0049036859662523425,65.5793388484517,5.669821760482137,5.526611144989529,244.75289367433453,225.63864380125142,6.2259521484375
238.28700256347656,234.99353790283203,235.37444603678998,230.00404667867457,-0.02061578664564423,0.012722550718850796,60.37779320962733,5.370399358115407,5.495368787614705,244.30585030677406,225.68122549889,0.4980621337890625
238.70922241210937,236.19921417236327,235.91778640763238,230.66346236523685,0.009519701392260549,0.013368174747000307,58.148957809350776,5.254324042395524,5.447159838570869,243.78760034763215,228.6108279970944,2.1110992431640625
238.01085205078124,236.66041107177733,235.50957612271418,230.85612586082405,-0.023614874259705987,0.017671918433847453,48.99725742959726,4.653450261890129,5.288417923234721,242.5894530899676,230.73136905358706,-3.491851806640625
237.25343017578126,237.09781494140626,235.55556474956825,231.2229685524123,0.01090643247884815,0.01744923968055526,49.95934035972661,4.332596197155937,5.097253578018964,241.83994116805698,232.35568871475553,-3.787109375
237.0126159667969,237.60000305175782,236.30558707099885,231.9050234625201,0.019601530897027875,0.01983012170622755,51.87786582572514,4.4005636084787625,4.957915584110924,242.60360387062795,232.5964022328877,-1.204071044921875
238.32935791015626,238.3081802368164,237.371958215725,232.74442909579406,0.01167192691288177,0.016807296712700506,71.72751439426739,4.6275291199309265,4.891838291274924,244.30833769785136,232.30802277578147,6.583709716796875
239.5256805419922,239.1174514770508,238.52823719891273,233.6439359484349,0.006786681705662989,0.01669269136517319,71.61288487867105,4.884301250477847,4.890330883115508,246.28083179123456,231.95407116286702,5.9816131591796875
243.05444946289063,240.53265075683595,240.43285673141173,234.92277507522908,0.02458470063334306,0.007209590375930277,73.86621745600803,5.510081656182649,5.014281037728937,250.61843264381704,230.44686886985485,17.643844604492188
245.72870788574218,241.4910690307617,241.7785394360443,235.97885057421385,-0.006888851805732177,0.012213012293739991,67.86027531723227,5.799688861830447,5.171362602549239,252.9139726304106,230.06816543111282,13.371292114257812
248.13495483398438,242.57378540039062,243.4221402274341,237.19982050057416,0.013171815466110237,0.011413119574159768,69.8437975239191,6.222319726859951,5.381554027411382,255.94378240540533,229.2037883953759,12.031234741210938
250.40526428222657,244.3673110961914,245.1400489236642,238.48787429704495,0.008423456360477477,0.011376965749637112,70.8969019697795,6.6521746266192565,5.635678147252958,258.96316625725,229.7714559351328,11.351547241210938
252.6930358886719,246.10935821533204,246.8610613413577,239.8092635816099,0.006827027012448195,0.011374826516817144,72.10153281464058,7.051797759747785,5.9189020697519235,261.9164108301682,230.30230560049588,11.438858032226562
252.7221649169922,247.8883071899414,247.50611487372697,240.64220030162085,-0.02057031820824351,0.013797358302604852,62.266109854985245,6.863914572106125,6.107904570222764,261.05393743710744,234.72267694277537,0.1456451416015625
253.45238342285157,249.59054565429688,248.3253105609721,241.54506597119118,0.0070780715743670175,0.013413756317576879,62.053093879524916,6.780244589780921,6.242372574134396,259.90843393114375,239.27265737745003,3.651092529296875
253.6291076660156,250.88203125,249.09765752019155,242.41917706931764,0.002035664872710674,0.012166194935885624,69.88210807468633,6.678480450873906,6.329594149482298,259.12960531135576,242.63445718864423,0.8836212158203125
253.03481750488282,251.72004089355468,249.4852634320491,243.1005043936101,-0.0068225778619914745,0.0116651898625701,65.33147422325223,6.384759038439,6.340627127273638,257.9782544644432,245.46182732266618,-2.9714508056640625
252.15118408203125,252.42210998535157,249.85806329241296,243.75294573663263,0.0011579760749225176,0.010800954956956502,75.8203687972038,6.105117555780339,6.293525212974979,256.4524599825743,248.39175998812885,-4.4181671142578125
253.7514678955078,253.23681640625,251.2730271503711,244.88645556126284,0.02837088430101442,0.013271547202987111,78.55444241107944,6.386571589108257,6.312134488201635,258.8786744097923,247.5949584027077,8.001419067382812
254.45645751953126,253.9544204711914,252.0549975827659,245.736039220498,-0.010420528406798413,0.015202847502410025,70.5308353310034,6.318958362267921,6.313499263014892,259.10711367957975,248.80172726280304,3.5249481201171875
255.23912658691407,254.43411712646486,252.85559966738845,246.58958528807682,0.003522744750524609,0.015197129407574183,69.01007123760127,6.266014379311628,6.3040022862742395,259.85543889481085,249.01279535811886,3.9133453369140625
255.0235595703125,254.02918853759766,252.4992398515222,246.8821538492754,-0.026120184676851066,0.020044166234538863,56.73612747965209,5.617086002246793,6.16661902946875,259.97843786592176,248.07993920927353,-1.0778350830078125
254.2739044189453,253.2125442504883,251.83169322322308,246.97682295433486,-0.009495813504330042,0.020361326273062166,46.413150678820266,4.85487026888822,5.904269277352645,259.9499487715408,246.47513972943582,-3.7482757568359375
252.98046875,253.3659683227539,251.9480711926371,247.39247681137778,0.017843165394548555,0.016508197605119446,54.15580443290767,4.555594381259311,5.634534298133978,259.95309948481156,246.77883716069624,-6.4671783447265625
251.58409729003907,253.02027740478516,251.55205680317488,247.5392546521004,-0.01272495310239452,0.01673033671291281,46.22859338700726,4.012802151074482,5.310187868722079,260.0782224400341,245.9623323695362,-6.9818572998046875
250.581982421875,252.91055450439453,251.65917680145446,247.88807555135165,0.011526299407090823,0.018121876438246046,47.19311448479427,3.7711012501028165,5.002370544998227,259.9801297515732,245.84097925721582,-5.0105743408203125
251.18792114257812,253.10574035644532,251.95298875011895,248.30888139701253,0.005235387049827178,0.013229372613411916,46.65894166204189,3.6441073531064205,4.730717906619866,260.12419198053465,246.087288732356,3.029693603515625
253.17470092773436,253.72430267333985,252.89777289523286,249.03371134489007,0.017845762053497083,0.01268279776280302,58.686879222847345,3.8640615503427966,4.557386635364452,261.3387892699881,246.10981607669157,9.93389892578125
254.97308654785155,253.97677764892578,254.23351216135086,249.96307184712043,0.013506673050161622,0.011964657102934753,60.35875265794566,4.270440314230427,4.499997371137647,262.4911276440381,245.46242765381348,8.991928100585938
257.60850830078124,254.59630279541017,255.51313897126323,250.8955173714657,0.003712088121317958,0.005868447238399086,60.78252013993668,4.6176215997975305,4.523522216869624,264.6435820042113,244.54902358660902,13.177108764648438
259.7991668701172,255.1905746459961,256.6959836893261,251.8070812431106,0.002477777646044954,0.006749881132813913,63.920601648460455,4.888902446215525,4.596598262738804,266.554517046239,243.82663224575316,10.953292846679688
262.4229309082031,256.8054260253906,258.2331822999226,252.90935482941373,0.013245149827974423,0.006715306856402352,66.49326137382629,5.32382747050886,4.742044104292816,269.71600065620777,243.8948513945734,13.118820190429688
263.52601928710936,258.35036010742186,259.06031234422534,253.70196021893054,-0.011542512866432264,0.010239968867142698,55.589967186586954,5.3583521252948,4.865305708493214,270.32670776047087,246.37401245437286,5.51544189453125
